,userid,version,sum_gamerounds,retention_1,retention_7
872,97971,gate_30,142,True,True
873,98151,gate_30,31,False,False
874,98229,gate_30,5,True,False
875,98354,gate_40,35,False,False
876,98592,gate_40,4,False,False
877,98833,gate_30,3,False,False
878,98955,gate_30,16,False,False
879,99178,gate_30,12,False,False
880,99252,gate_40,48,True,False
881,99264,gate_30,8,True,False
882,99307,gate_40,6,True,False
883,99411,gate_40,13,False,False
884,99583,gate_40,35,True,False
885,99630,gate_30,4,False,False
886,99631,gate_40,9,True,False
887,99806,gate_30,7,True,False
888,99912,gate_40,27,True,False
889,99928,gate_40,83,True,False
890,99944,gate_40,3,False,False
891,99976,gate_30,3,False,False
892,100026,gate_40,3,False,False
893,100084,gate_30,143,False,True
894,100151,gate_40,39,True,True
895,100214,gate_40,114,True,True
896,100367,gate_30,71,True,False
897,100511,gate_30,13,False,False
898,100556,gate_40,63,True,True
899,100585,gate_30,75,True,False
900,100807,gate_30,27,True,False
901,100899,gate_40,15,False,False
902,100933,gate_30,8,False,False
903,101024,gate_40,17,True,False
904,101041,gate_30,95,True,False
905,101248,gate_40,6,False,False
906,101591,gate_30,186,True,True
907,101601,gate_30,50,True,False
908,101664,gate_30,129,True,False
909,101675,gate_40,1,False,False
910,101697,gate_40,4,True,False
911,101864,gate_40,30,False,False
912,101880,gate_30,1,False,False
913,101884,gate_40,3,False,False
914,101915,gate_30,164,True,True
915,101953,gate_40,1,True,False
916,101961,gate_40,9,False,False
917,102182,gate_40,6,False,False
918,102302,gate_40,78,False,True
919,102540,gate_30,249,True,True
920,102573,gate_40,34,False,False
921,102598,gate_30,29,True,False
922,102742,gate_40,18,True,False
923,102748,gate_40,4,False,False
924,102753,gate_30,14,False,False
925,102931,gate_30,2,False,False
926,102977,gate_30,8,False,True
927,103095,gate_40,47,True,False
928,103308,gate_40,3,False,False
929,103414,gate_30,345,True,False
930,103463,gate_40,1,False,False
931,103498,gate_30,50,True,True
932,103555,gate_30,13,False,False
933,103557,gate_40,57,True,False
934,103625,gate_30,7,False,False
935,103714,gate_30,13,True,False
936,103804,gate_30,27,False,False
937,104157,gate_40,59,True,False
938,104158,gate_40,16,True,True
939,104211,gate_30,51,False,False
940,104553,gate_30,4,False,False
941,104563,gate_40,7,False,False
942,104577,gate_30,546,True,True
943,104592,gate_40,45,False,False
944,104686,gate_30,28,True,False
945,104694,gate_30,82,False,True
946,104796,gate_30,394,True,True
947,104800,gate_30,5,False,False
948,104899,gate_40,227,True,True
949,104999,gate_40,258,False,True
950,105277,gate_30,56,True,False
951,105342,gate_40,0,False,False
952,105632,gate_40,52,False,False
953,105700,gate_30,8,False,False
954,105948,gate_30,0,False,False
955,106093,gate_30,5,False,False
956,106422,gate_40,8,False,False
957,106423,gate_30,1,False,False
958,106447,gate_30,19,True,False
959,106487,gate_30,11,False,False
960,106523,gate_40,6,False,False
961,106600,gate_30,375,True,True
962,106828,gate_30,9,False,False
963,106895,gate_30,4,False,False
964,107040,gate_40,57,True,False
965,107169,gate_40,2,False,False
966,107563,gate_30,39,False,False
967,107617,gate_30,8,False,False
968,107662,gate_30,1,False,False
969,107670,gate_30,7,False,False
970,107936,gate_40,2,False,False
971,107981,gate_30,51,True,False
972,108052,gate_40,4,False,False
973,108068,gate_30,0,False,False
974,108134,gate_30,54,False,True
975,108287,gate_30,10,False,False
976,108303,gate_40,11,False,False
977,108320,gate_40,3,False,False
978,108454,gate_30,35,False,True
979,108535,gate_40,39,False,False
980,108608,gate_30,7,False,False
981,108668,gate_40,19,True,False
982,108753,gate_40,3,True,False
983,109109,gate_30,7,False,False
984,109111,gate_40,6,True,False
985,109151,gate_40,109,True,False
986,109158,gate_40,106,True,False
987,109300,gate_40,0,False,False
988,109366,gate_40,158,True,True
989,109431,gate_30,60,True,False
990,109458,gate_40,0,False,False
991,109556,gate_30,13,True,False
992,109578,gate_30,35,False,False
993,109745,gate_40,7,False,False
994,109757,gate_30,29,True,True
995,109796,gate_40,0,False,False
996,109838,gate_30,9,False,False
997,109991,gate_30,519,True,True
998,110004,gate_30,73,True,False
999,110329,gate_40,2,False,False
1000,110479,gate_30,0,False,True
1001,110528,gate_30,5,False,False
1002,110634,gate_30,10,False,False
1003,110750,gate_40,10,False,False
1004,111162,gate_30,5,True,False
1005,111196,gate_40,52,True,False
1006,111362,gate_40,56,True,False
1007,111382,gate_40,42,True,True
1008,111496,gate_30,26,False,False
1009,111540,gate_40,19,False,False
1010,111949,gate_30,20,True,False
1011,111961,gate_40,34,False,False
1012,111981,gate_40,1,False,False
1013,112127,gate_30,7,True,False
1014,112216,gate_40,77,False,False
1015,112251,gate_30,9,False,False
1016,112355,gate_40,0,False,False
1017,112365,gate_40,41,True,False
1018,112375,gate_30,26,True,False
1019,112718,gate_30,553,True,True
1020,113086,gate_40,11,False,False
1021,113087,gate_40,260,True,True
1022,113325,gate_30,86,True,True
1023,113378,gate_40,47,False,True
1024,113462,gate_30,175,True,False
1025,113497,gate_30,28,True,False
1026,113563,gate_30,11,False,False
1027,113607,gate_30,25,False,False
1028,113621,gate_40,44,True,True
1029,113666,gate_30,81,True,True
1030,113725,gate_40,47,True,False
1031,113800,gate_30,37,True,False
1032,113888,gate_30,11,True,False
1033,114118,gate_30,3,False,False
1034,114278,gate_30,2,False,False
1035,114320,gate_30,26,True,False
1036,114360,gate_40,2,False,False
1037,114521,gate_30,0,False,False
1038,114532,gate_30,8,False,False
1039,114626,gate_40,11,True,False
1040,114859,gate_30,23,False,False
1041,114985,gate_40,3,True,False
1042,115234,gate_30,123,False,True
1043,115235,gate_30,2,False,False
1044,115498,gate_40,104,True,False
1045,115774,gate_40,28,True,False
1046,115813,gate_40,1,False,False
1047,115854,gate_40,21,True,False
1048,115980,gate_40,3,False,False
1049,116002,gate_30,281,True,True
1050,116099,gate_40,19,True,False
1051,116198,gate_30,20,False,False
1052,116247,gate_30,240,False,True
1053,116336,gate_30,2,False,False
1054,116382,gate_40,69,True,True
1055,116423,gate_30,33,False,False
1056,116430,gate_30,15,False,False
1057,116439,gate_40,14,True,False
1058,116590,gate_30,45,True,False
1059,116653,gate_40,17,False,False
1060,116793,gate_40,275,True,True
1061,116828,gate_30,11,True,False
1062,117026,gate_30,317,True,False
1063,117186,gate_40,2,False,False
1064,117195,gate_40,1,False,False
1065,117242,gate_30,90,True,False
1066,117481,gate_30,15,True,False
1067,117700,gate_40,90,True,False
1068,117728,gate_40,14,False,False
1069,117763,gate_40,6,False,False
1070,117868,gate_30,190,True,False
1071,117918,gate_40,11,True,False
1072,117992,gate_30,142,True,True
1073,118091,gate_40,8,False,False
1074,118189,gate_30,50,False,False
1075,118204,gate_30,3,False,False
1076,118555,gate_40,6,False,False
1077,118654,gate_40,192,False,True
1078,118690,gate_30,8,False,False
1079,118773,gate_40,0,False,False
1080,119142,gate_30,28,False,False
1081,119209,gate_40,343,False,True
1082,119231,gate_30,6,True,False
1083,119331,gate_30,10,False,True
1084,119464,gate_30,2,True,False
1085,119507,gate_30,3,False,False
1086,119591,gate_40,11,False,False
1087,119742,gate_30,191,True,True
1088,119784,gate_30,2,False,False
1089,120131,gate_40,3,False,False
1090,120587,gate_30,45,False,False
1091,120662,gate_40,8,True,True
1092,120664,gate_40,20,True,False
1093,120771,gate_30,16,False,False
1094,120978,gate_30,18,False,False
1095,121148,gate_40,52,False,False
1096,121179,gate_30,3,False,False
1097,121303,gate_30,1374,True,True
1098,121409,gate_30,2,False,False
1099,121431,gate_40,3,False,False
1100,121476,gate_30,4,False,False
1101,121571,gate_30,8,False,False
1102,121738,gate_40,19,False,False
1103,122133,gate_30,3,True,False
1104,122211,gate_30,4,False,False
1105,122299,gate_40,65,False,False
1106,122334,gate_30,1,False,False
1107,122533,gate_30,199,True,True
1108,122635,gate_30,24,True,False
1109,122690,gate_40,3,False,False
1110,122817,gate_40,74,True,False
1111,122975,gate_30,197,True,True
1112,122981,gate_30,40,False,False
1113,123038,gate_40,9,False,False
1114,123083,gate_40,29,False,False
1115,123121,gate_40,66,True,False
1116,123318,gate_40,48,True,False
1117,123406,gate_40,14,False,False
1118,123522,gate_40,15,False,False
1119,123638,gate_30,50,True,False
1120,123904,gate_30,2,False,False
1121,123937,gate_40,39,True,False
1122,124004,gate_30,16,False,False
1123,124022,gate_30,6,True,False
1124,124379,gate_40,124,False,True
1125,124432,gate_40,0,False,False
1126,124568,gate_40,4,False,False
1127,124702,gate_30,93,True,True
1128,124729,gate_30,41,True,False
1129,124759,gate_30,2,False,False
1130,124945,gate_30,16,True,False
1131,125019,gate_30,8,False,False
1132,125035,gate_40,4,False,False
1133,125058,gate_30,38,True,False
1134,125379,gate_30,91,True,True
1135,125416,gate_30,19,False,False
1136,125523,gate_30,344,True,True
1137,125735,gate_40,73,False,False
1138,125749,gate_40,11,False,False
1139,125752,gate_30,2,True,False
1140,125925,gate_30,51,True,False
1141,125951,gate_30,1,False,False
1142,125996,gate_40,33,True,True
1143,126043,gate_40,142,True,False
1144,126289,gate_30,44,True,False
1145,126418,gate_40,44,True,False
1146,126645,gate_30,222,True,True
1147,126812,gate_30,11,False,False
1148,126972,gate_40,14,False,False
1149,127003,gate_40,6,False,False
1150,127428,gate_30,12,True,False
1151,127467,gate_40,15,True,False
1152,127487,gate_30,200,True,True
1153,127596,gate_40,6,True,False
1154,127794,gate_30,35,False,False
1155,127814,gate_30,3,False,False
1156,127839,gate_30,5,False,True
1157,127893,gate_30,13,False,False
1158,128079,gate_30,17,True,False
1159,128334,gate_30,3,False,False
1160,128346,gate_30,43,True,False
1161,128355,gate_40,4,True,False
1162,128450,gate_40,2,False,False
1163,128547,gate_40,64,False,False
1164,128817,gate_30,399,False,True
1165,128956,gate_30,60,True,False
1166,128989,gate_40,216,True,False
1167,129110,gate_40,42,True,False
1168,129131,gate_40,18,True,False
1169,129156,gate_40,15,False,False
1170,129203,gate_40,1,False,False
1171,129208,gate_30,14,False,False
1172,129260,gate_30,129,False,True
1173,129284,gate_40,2,False,False
1174,129335,gate_40,2,False,False
1175,129391,gate_30,26,False,False
1176,129682,gate_30,12,True,False
1177,129826,gate_40,13,False,False
1178,130176,gate_40,17,True,False
1179,130250,gate_40,13,True,False
1180,130260,gate_30,7,False,False
1181,130271,gate_30,23,True,False
1182,130391,gate_30,33,False,False
1183,130412,gate_30,38,False,False
1184,130417,gate_40,36,True,True
1185,130572,gate_40,55,True,False
1186,130879,gate_30,159,True,True
1187,131233,gate_30,11,False,False
1188,131261,gate_30,4,False,False
1189,131314,gate_30,2,False,False
1190,131358,gate_40,69,True,True
1191,131740,gate_30,74,True,False
1192,132154,gate_30,4,False,False
1193,132240,gate_30,4,False,False
1194,132330,gate_30,113,True,False
1195,132503,gate_30,1,False,False
1196,132756,gate_40,5,False,False
1197,132794,gate_40,0,False,False
1198,132919,gate_40,36,True,False
1199,132928,gate_40,139,True,True
1200,132961,gate_40,79,True,False
1201,133088,gate_30,50,True,False
1202,133102,gate_40,11,False,False
1203,133577,gate_30,331,True,True
1204,133783,gate_30,12,False,False
1205,133854,gate_40,29,True,False
1206,133961,gate_40,26,False,False
1207,134380,gate_40,117,True,False
1208,134381,gate_40,7,True,False
1209,134386,gate_40,23,False,False
1210,134428,gate_40,26,False,False
1211,134595,gate_40,2,False,False
1212,134621,gate_40,40,True,False
1213,134692,gate_30,15,False,False
1214,134763,gate_40,32,True,False
1215,134875,gate_40,10,True,False
1216,134885,gate_30,432,True,True
1217,134891,gate_40,2,False,False
1218,134914,gate_30,8,True,False
1219,135084,gate_40,16,True,False
1220,135220,gate_40,148,True,True
1221,135232,gate_30,2,False,False
1222,135315,gate_30,2,False,False
1223,135435,gate_40,1,False,False
1224,135479,gate_30,4,False,False
1225,135584,gate_30,4,False,True
1226,135693,gate_30,149,True,True
1227,135739,gate_30,13,False,False
1228,135910,gate_40,5,False,False
1229,135919,gate_30,21,False,True
1230,135978,gate_30,80,False,True
1231,136109,gate_40,1,False,False
1232,136363,gate_40,0,False,False
1233,136453,gate_30,12,False,False
1234,136496,gate_40,1,False,False
1235,136506,gate_30,9,False,False
1236,136638,gate_30,15,False,False
1237,136647,gate_30,13,False,False
1238,136724,gate_40,9,True,False
1239,136945,gate_30,12,True,False
1240,137089,gate_40,2,False,False
1241,137158,gate_30,7,False,False
1242,137177,gate_30,45,False,False
1243,137354,gate_30,18,False,False
1244,137380,gate_40,43,True,True
1245,137445,gate_40,284,True,True
1246,137520,gate_30,9,True,False
1247,137546,gate_40,5,False,False
1248,137570,gate_30,181,True,True
1249,137586,gate_40,21,True,False
1250,137752,gate_40,27,False,False
1251,137865,gate_30,39,True,False
1252,137911,gate_40,19,True,True
1253,138070,gate_40,32,True,False
1254,138234,gate_30,75,True,True
1255,138257,gate_40,0,False,False
1256,138315,gate_30,10,False,False
1257,138392,gate_40,34,True,False
1258,138521,gate_30,4,True,False
1259,138561,gate_30,22,False,False
1260,138622,gate_40,16,True,False
1261,138886,gate_30,59,True,True
1262,138891,gate_30,231,True,True
1263,138918,gate_30,2,False,False
1264,139072,gate_40,681,False,True
1265,139081,gate_40,8,False,False
1266,139206,gate_40,0,False,False
1267,139211,gate_40,3,False,False
1268,139264,gate_30,311,True,True
1269,139309,gate_40,6,False,False
1270,139581,gate_40,103,True,True
1271,139772,gate_30,80,False,True
1272,139856,gate_40,2,False,False
1273,140041,gate_30,70,True,True
1274,140102,gate_40,10,False,False
1275,140335,gate_40,3,False,False
1276,140468,gate_30,27,True,False
1277,140695,gate_40,2,False,False
1278,140734,gate_30,51,False,True
1279,140907,gate_30,81,True,False
1280,141059,gate_40,28,False,False
1281,141146,gate_40,13,False,False
1282,141163,gate_30,44,True,False
1283,141256,gate_40,10,False,False
1284,141275,gate_30,12,True,False
1285,141449,gate_40,124,False,True
1286,141509,gate_30,1,False,False
1287,141613,gate_30,23,False,False
1288,141698,gate_40,36,False,False
1289,141837,gate_30,6,False,False
1290,141928,gate_40,2,False,False
1291,141967,gate_40,3,True,False
1292,142162,gate_40,11,False,False
1293,142359,gate_40,66,True,True
1294,142413,gate_40,35,True,False
1295,142456,gate_40,9,True,False
1296,142665,gate_40,28,True,False
1297,142718,gate_30,29,True,False
1298,142942,gate_40,1,False,False
1299,142964,gate_30,3,False,False
1300,142985,gate_40,57,True,True
1301,143079,gate_40,24,False,False
1302,143115,gate_40,13,True,True
1303,143123,gate_40,4,True,False
1304,143284,gate_30,8,False,False
1305,143386,gate_30,1,False,False
1306,143514,gate_30,15,True,False
1307,143691,gate_30,10,False,False
1308,143939,gate_40,57,True,False
1309,143962,gate_40,4,False,False
1310,144087,gate_30,1,False,False
1311,144110,gate_40,0,False,False
1312,144120,gate_30,52,True,False
1313,144252,gate_30,1,False,False
1314,144287,gate_30,18,True,False
1315,144430,gate_30,3,False,False
1316,144470,gate_40,7,False,False
1317,144493,gate_40,29,False,False
1318,144553,gate_30,9,False,False
1319,144571,gate_40,87,True,True
1320,144664,gate_30,45,True,False
1321,144692,gate_30,6,False,False
1322,144935,gate_30,5,False,False
1323,145093,gate_40,25,True,False
1324,145225,gate_40,75,True,True
1325,145307,gate_40,22,True,True
1326,145401,gate_30,3,False,False
1327,145539,gate_40,1,False,False
1328,145578,gate_30,7,False,False
1329,145763,gate_40,30,False,True
1330,145852,gate_30,186,True,True
1331,145917,gate_40,3,False,False
1332,145938,gate_30,53,True,False
1333,146150,gate_30,3,True,False
1334,146164,gate_40,3,False,False
1335,146269,gate_40,29,False,False
1336,146394,gate_30,2,True,False
1337,146502,gate_30,15,True,False
1338,146715,gate_40,134,True,True
1339,146772,gate_30,2,False,False
1340,146836,gate_30,16,False,False
1341,146898,gate_30,347,True,True
1342,146937,gate_40,29,False,False
1343,146981,gate_40,12,False,False
1344,147246,gate_40,95,True,False
1345,147292,gate_40,76,False,True
1346,147334,gate_40,22,True,True
1347,147450,gate_40,6,False,False
1348,147507,gate_40,7,False,False
1349,147572,gate_40,18,True,True
1350,147639,gate_30,11,False,False
1351,147685,gate_40,71,True,False
1352,147826,gate_30,8,False,False
1353,147830,gate_40,12,True,True
1354,147836,gate_30,22,False,False
1355,148012,gate_30,6,False,False
1356,148083,gate_40,0,False,False
1357,148166,gate_30,211,True,False
1358,148248,gate_40,3,False,False
1359,148254,gate_30,10,False,False
1360,148358,gate_30,137,False,True
1361,148453,gate_40,0,False,False
1362,148488,gate_40,1,False,False
1363,148574,gate_40,1,False,False
1364,148772,gate_40,30,True,False
1365,148811,gate_40,49,False,False
1366,148974,gate_40,50,True,False
1367,149244,gate_30,0,False,False
1368,149272,gate_40,42,False,True
1369,149329,gate_30,4,False,False
1370,149473,gate_30,14,False,False
1371,149574,gate_30,60,True,False
1372,149626,gate_40,5,False,False
1373,149641,gate_30,3,False,False
1374,149721,gate_40,30,True,False
1375,149805,gate_40,35,True,True
1376,149859,gate_40,3,False,False
1377,149896,gate_40,116,True,True
1378,150039,gate_30,503,True,False
